story_id,n_authors,seed_handle,seed_followers,seed_suspicion,seed_in_coord,fringe_seeded,picked_up_by_big,big_handle,lag_to_big_h,early_in_coord,text
1924,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"Where super-rich are investing after snubbing real estate 

https://t.co/HAIDUGdY13"
1925,2,wil_sonn1,4397.0,0.419,True,False,False,,,1,Anti-stock theft police deployed in ol kalou ndio wafanyie watu unyama💀 https://t.co/3QHzvhnCPO
1926,2,MoraraKebaso,293365.0,0.003,False,False,True,MoraraKebaso,0.0,0,"All energy time and resources should be directed towards building the Matiangi Presidential Brand.
Therefore I"
1927,2,OLAOMOOLA2912,293.0,0.532,False,True,False,,,0,@FabrizioRomano @J_Tanswell Aston villa losing lots of players this season. Unai Emery will be going nuts alre
1928,2,FredBenz01,441.0,0.196,False,True,False,,,0,@FabrizioRomano @J_Tanswell Villa: He’s not ready for the first team” sells him for £9m two years later having
1929,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,"OPINION: Aliko Dangote's proposed East African mega-refinery, estimated at USD15 to 17 billion, has set off in"
1930,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,History rarely repeats itself with such defiant flair! When Junior Starlets  clinched their spot at the 2026 F
1931,2,IoWBobSeely,19073.0,0.043,True,False,False,,,1,"@PolitlcsUK Given that people are living much longer, this is one of the few things that the government is doi"
1932,2,KyaloIntel,15684.0,0.227,False,False,True,BrianMPeter,0.2,0,"DCP supporters seeing Gachagua write endless letters to ICC, NCPB, Kemri, EPRA, KRA, NTSA, NLC, Mowasko, Kenha"
1933,2,FayChep476320,12270.0,0.301,False,False,False,,,0,"Ol Kalou By Elections. Your Predictions.

UDA or DCP?"
1934,2,citizentvkenya,6853809.0,0.159,False,False,True,citizentvkenya,0.0,0,"Gachagua: IG Kanja plotting to disrupt Ol Kalou poll with deployment of 2,000 police  https://t.co/jutZ8jH4Ek"
1935,2,citizentvkenya,6853809.0,0.159,False,False,True,citizentvkenya,0.0,1,A convoy of 14-seater matatus outside Gachagua’s Wamunyoro residence as a delegation from Kipsigis visits the 
1936,2,Goddie_Ke,769502.0,0.156,False,False,True,Goddie_Ke,0.0,0,Rigathi Gachagua claims President Ruto has directed Kenya Power to switch off electricity during the counting 
1937,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,Bungoma Governor Kenneth Lusaka warns that Kenya risks a repeat of the 2007 post-election violence if goonism 
1938,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,"XN IRAKI: The granary in a home I recently visited in Ol Kalou left me thinking. It’s about 60 years old, buil"
1939,2,AwobajoS,2338.0,0.229,False,False,False,,,0,"@FabrizioRomano @J_Tanswell He was never supposed to join Villa in the first place, hopefully he can kick on a"
1940,2,JayFromVenda,3699.0,0.253,False,False,False,,,0,They are saying poor people are being evil for having children. https://t.co/spfo7P4Xn8
1941,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,"Duncun Kariuki files petition to block CJ Martha Koome from publishing individual judges' performance, argues "
1942,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,Media lobby groups ask government to compensate journalists injured while covering demonstrations. https://t.c
1943,2,KKCommetary,3667.0,0.341,False,False,False,,,0,"If you were so confident of victory, why start talking about rigging before a single vote is cast? 

#Gachagua"
1944,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,Tassia residents in Nairobi protest against alleged grabbing of public land by a private developer https://t.c
1945,2,KenyanSays,209885.0,0.099,False,False,True,KenyanSays,0.0,1,Treasury CS John Mbadi Vows to Rig the 2027 General Election to Keep President Ruto in Power! https://t.co/XdF
1946,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,Police in Nakuru recover stolen electronics and household goods in Bahati raid https://t.co/g1NxdIZkDe
1947,2,Lightcasttvke,8325.0,0.026,False,False,False,,,0,"""Murkomen kuja ujaribu hiyo mchezo yako ya goons kwa Catholic, sikuogopi kuja uniue kama unataka; hiyo degree "
1948,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,"As Ol Kalou voters head to the polls on Thursday, July 16, the Independent Electoral and Boundaries Commission"
1949,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,The debut of private capital pooling investments such as the National Infrastructure Fund (NIF) and the Sovere
1950,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,The Independent Electoral and Boundaries Commission has defended the distribution of government-branded items 
1951,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,High Court gives IG Douglas Kanja and DPP 30 days to probe Kenya Railways officials over 2024 Mai Mahiu mudsli
1952,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,"Court dismisses case by 5 Turkana residents against MMUST, MKU and Turkana University over Sh100m property, ci"
1953,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,Kesses MP Julius Ruto urges government to crack down on goonism https://t.co/yvm7bjt8W0
1954,2,Free_ByTheSea,43531.0,0.106,False,False,False,,,0,"@Keir_Starmer @UKLabour You were a wrecking ball.
If you’d really done a good job you wouldn’t have to be self"
1955,2,MrKnight2205,2769.0,0.225,False,False,True,jomickane,3.6,0,@Keir_Starmer Do you think Keir Starmer is leaving our country in better shape than he found it?
1956,2,offensive_plus1,482.0,0.22,False,True,False,,,0,"@JoeBiden @littlebrown Joe Biden did not write this post, let alone a book."
1957,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,"West Pokot Senator Julius Murgor has accused the county government of widespread procurement irregularities, m"
1958,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,"Struggle for ambulances leaves lives at risk as Kenya unveils emergency response plan

https://t.co/Qmwz4W063O"
1959,2,StevePaul63,1800.0,0.216,False,False,False,,,0,"If Britain is so much better off, why have you been forced to resign, you gaslighting turd?

Face up to facts."
1960,2,MzalendoWatch,63600.0,0.074,False,False,True,Senate_KE,1.3,0,Sen. @Kavindumuthama seeks a Statement from the Standing Committee on Finance and Budget regarding wastage of 
1961,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,Police officers intensify security checks on motorists at a roadblock near Ol Kalou town ahead of the parliame
1962,2,GuntherEagleman,1755509.0,0.167,False,False,True,GuntherEagleman,0.0,0,@JoeBiden @littlebrown LOL!  You didn't write sht.  You can't even string a sentence together.
1963,2,mainandegwa232,113426.0,0.031,False,False,True,mainandegwa232,0.0,0,Here's a clip of @RailaOdinga watching Mwai Kibaki in realtime steal his 'VICTORY' which caused the 2007/2008 
1964,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,"Veteran journalist Muliro Telewa, popularly known as JMT, was laid to rest at his home in Nzoia Scheme, Kakame"
1965,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,High Court declines bid to stop CJ Martha Koome and JSC from publishing judges' performance; Case set for July
1966,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,"A matatu conductor cannot just keep your change,here’s what the law says #nationverticals https://t.co/d9r6LWk"
1967,2,Togetherdec,112833.0,0.033,False,False,True,Togetherdec,0.0,0,@Keir_Starmer Gaslighting to the last... good riddance
1968,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,Senior Advocate Macharia Njeru has accused President William Ruto of setting a tone of lawlessness for the res
1969,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,Education PS John Ololtuaa says that invigilators and supervisors for the 2025 KCSE will receive their dues so
1970,2,Lightcasttvke,8325.0,0.026,False,False,True,K24Tv,15.2,0,"""Building Talanta Stadium is not the reason why you tell us you want a second term, if you put your face on th"
1971,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,More than 200 Kipsigis clans have revived their campaign to reclaim vast tracts of land occupied by multinatio
1972,2,_DCPTV,19082.0,0.043,False,False,False,,,0,Nyandarua Governor Kiarie Badilisha has urged Ol Kalou residents to vote their preferred candidate and remembe
1973,2,Naomikibandi,143175.0,0.113,True,False,True,Naomikibandi,0.0,1,"Olkalou Constituency Wards 

1. Kanjuiri Ridge Ward votes 15,596.      

2. Rurii Ward   votes 15,572.

3. Mir"
1974,2,MayadeenEnglish,128543.0,0.15,False,False,True,MayadeenEnglish,0.0,0,"According to the Yemeni News Agency (SABA), the Ministry of Transport and Public Works in the Sanaa government"
1975,2,NaliakaPra38347,451.0,0.382,False,True,False,,,0,JESUS CHRIST died on the cross so that we can be saved not be condemned #BeAwareTimeIsOver https://t.co/LCo9bY
1976,2,AmbulaProf,47567.0,0.135,False,False,False,,,0,"#BeAwareTimeIsOver

A second visit by the Prophet of the LORD Dr David Owuor to the nation of Colombia after 1"
1977,2,AreiCool,1650.0,0.123,False,False,False,,,0,"hi guys,

someone just “exposed” me on a thread and people are filling my dms insulting me, so i'm leaving twi"
1978,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,"Global Cancer Cases To Double:

The number of new cancer cases worldwide could rise to almost 35 million a yea"
1979,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,"Kenya Cuts Drug Import Bill:

Kenya cut its spending on imported medicines by 23.52% in the first quarter of t"
1980,2,RepOgles,124335.0,0.014,False,False,True,RepOgles,0.0,0,"I have a bill that could Remigrate Zohran Mamdani, and a lot of other foreigners who hate our country.

Pass m"
1981,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,"Rigathi vs Ruto

Introducing Platinum, Silver and Emerald memberships tailored just for you! More choice. More"
1982,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,"Civil servants face salary freeze over secret wealth

https://t.co/Iw8smY0wUr https://t.co/QZqC3ggqv0"
1983,2,pas5898,540.0,0.262,False,True,False,,,0,"@England Well deserved. 
Tuchel should be sacked. Completely sat back and played into the best ever players ha"
1984,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,"Business boom for aquariums as demand up 

https://t.co/5Sx7vo1Qep https://t.co/GHFzMoKzQq"
1985,2,monozetta,186.0,0.299,False,True,False,,,0,"@RepSusieLee Israel is not our ally or our problem. People are done with all the blood and death for oil, geno"
1986,2,CW8900,23165.0,0.083,False,False,False,,,0,@FabrizioRomano Messi's last dance goes to the final.
1987,2,Learn3E,823448.0,0.024,False,False,True,Learn3E,0.0,0,"@FabrizioRomano ميسي إلى نهائي كأس العالم ٢٠٢٦ 
Messi to the 2026 World Cup final"
1988,2,ADEXZAC001,1026.0,0.498,False,False,False,,,0,@FabrizioRomano Finally YAMAL VS MESSI. What a match 🔥🔥🔥
1989,2,0panaa_1,71820.0,0.185,False,False,False,,,0,@FabrizioRomano The Finalissima got canceled only for us to get to watch it the World Cup finals 😂 https://t.c
1990,2,balcanizada,64569.0,0.089,False,False,False,,,0,"@England JAJAJAJAJAAJAJAJAJAJA 
LAS MALVINAS SON ARGENTINAS. 
ABRAZO."
1991,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,"Argentina into World Cup final after dramatic 2-1 win over England; Fernandez, Martinez net late to overturn G"
1992,2,iam_brigght,4104.0,0.156,False,False,False,,,0,@FabrizioRomano Every Barcelona fan watching that game for 90mins😂 https://t.co/qmNN1yYTRQ
1993,2,GameYetu,76513.0,0.038,False,False,True,StandardKenya,5.6,0,"#FIFAWorldCup: England 🏴󠁧󠁢󠁥󠁮󠁧󠁿  1-2 Argentina 🇦🇷
Lautaro Martinez scores 92nd-minute winner as Lionel Messi in"
1994,2,NyakundiReport,31036.0,0.051,False,False,False,,,0,Lorries loaded with anti-riot police spotted in Ol Kalou ahead of the highly anticipated parliamentary by-elec
1995,2,Malachians,122028.0,0.064,False,False,True,Malachians,0.0,0,@FabrizioRomano @redevil2011 That’s because you lost due to those decisions
1996,2,firstnameCraig,155.0,0.112,False,True,False,,,0,"@RepOgles More horseshit coming from an elected republican. You will DO NOTHING, we all know this."
1997,2,CCkvtr,2.0,0.743,False,True,False,,,0,"@hmdn334 @YMA2858 @vs3eedan36933 @T78113Talha Yea 

أيضا طيء قبيلة شمالية من البداية شجاب يمن عليها؟ 

هي خزعب"
1998,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,"State taps KDF housing allowances to pay back Sh3bn Sukuk bond 

https://t.co/hsH1WnS09Q https://t.co/JHpPm9vE"
1999,2,_dooljinset,3121.0,0.28,False,False,False,,,0,@seungmira @hwangseungluve donc t conne solo stan + homophobe d’accord
2000,2,mikeymusto,21231.0,0.042,False,False,False,,,0,@RepOgles He has proven to be a terrific leader for New York City. It's slimy sleazebags like yourself that ha
2001,2,YourAnonNews,7556632.0,0.119,False,False,True,YourAnonNews,0.0,0,@RepOgles Or we could deport you for being a racist piece of shit who hates the USA because you can't let peop
2002,2,nmd__a1ta,434.0,0.12,False,True,False,,,0,@hijicx @introuvableeaa Mdr a qui la faute s’il existe des standards de beauté ?
2003,2,therealdomz,1900.0,0.052,False,False,False,,,0,@RepOgles You’re a dick🤣😂 He doesn’t hate our country you fucking fear mongering asshole racist. Either you’re
2004,2,paddyonyango,3143.0,0.234,False,False,True,Kibet_bull,8.6,1,Can someone confirm reports police in civilian clothes masquerading as milia/goons are mounting blockades on r
2005,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,"Nairobi set to be Africa’s largest megacity by 2050 

https://t.co/efqYvAj7Er https://t.co/maAFyJcth0"
2006,2,IanMalcolm84,120680.0,0.159,False,False,True,IanMalcolm84,0.0,0,"@ScottJenningsKY And you siding with jewish supremacists while undermining America for a few shekels, just abo"
2007,2,libertarianwin,158.0,0.151,False,True,False,,,0,"@RepSusieLee Even if I agreed that Israel was an actual ally, we are $41 TRILLION dollars in debt. Not a singl"
2008,2,MigunaMiguna,3189855.0,0.057,False,False,True,MigunaMiguna,0.0,0,The Linda Mwanchi/Tumbo Bandits and United Opposition/Bandits are dangerous conmen and hypocrites. Their funde
2009,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,Ol Kalou by-election: A cyclist pedals to Silanga Polling Station https://t.co/7Fwb8fqtSh
2010,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,Two Senators have intensified pressure on the government to explain how it intends to implement the Sh2 billio
2011,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,"Kenya's foreign exchange reserves are set to climb to a seven-month high, bolstered by proceeds from the sale "
2012,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,Mama Monica Njeri is assisted by IEBC officials at Huruma Primary School polling station during the Ol Kalou p
2013,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,The Standard can authoritatively reveal the 14 most affected departments in the forensic audit into the govern
2014,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,The High Court has quashed the appointment of four top State Corporations Chief Executive Officers (CEOs) incl
2015,2,citizentvkenya,6853809.0,0.159,False,False,True,citizentvkenya,0.0,0,Over 500 feared dead in two suspected shipwrecks off Myanmar: UN https://t.co/jP1WPrLXcF
2016,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,Ol Kalou by-election: Cleophas Malala urges police to beef up security during voting https://t.co/fznxpxzCeO
2017,2,radiomaisha,675080.0,0.15,False,False,True,radiomaisha,0.0,0,"Martha Karua: Any handout to the general public amounts to bribery.
#Maishaasubuhi https://t.co/mq8K13MB2A"
2018,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,Ol Kalou by-election: Mathira MP Eric Wamumbi denied entry to Huruma polling station https://t.co/r8jXCmJbbB
2019,2,Terry_ke001,26954.0,0.182,False,False,False,,,0,"The opposition celebrated these defections without asking who sent them, but Ruto's history of deploying loyal"
2020,2,nairobeeee,10659.0,0.169,False,False,False,,,0,"Political loyalty should never be a mystery. Where questions remain unanswered about dual roles, public confid"
2021,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,"Ol Kalou by-election: Central Regional Commissioner Joshua Nkanatha says security forces on high alert, warns "
2022,2,_DCPTV,19082.0,0.043,False,False,False,,,0,"These  police in civilian, armed and hooded intimidating voters and corking the guns at Nyadundo polling stati"
