cluster_id,n_posts,n_authors,span_min,median_echo_lag_min,echoes_within_60min,seed_handle,seed_followers,text
34410,3,3,227.9,194.9,0,K24Tv,3217136,"Gachagua defies Murkomen, vows to keep speaking out despite incitement claims https://t.co/Vu5lfX2Qqs"
34485,2,2,1044.4,1044.4,0,TheStarKenya,2416897,A section of leaders from Western Kenya has intensified calls for President William Ruto to name National Assembly Speak
34562,3,3,405.1,250.6,0,itskipronoh,224584,"Herman Manyora: As things stand, United Opposition do not have the capacity to beat William Ruto in 2027. Shouting “Must"
34578,2,2,48.3,48.3,1,_iam_dan_,9910,I am in agreement with Nyandarua Youth League. Development conversations should always take priority over personal polit
34612,2,2,33.0,33.0,1,ntvkenya,5352499,Government proposes new betting rules to curb gambling addiction in Kenya #nationverticals https://t.co/Nwo5G4l32N https
34622,2,2,0.0,0.0,1,ntvkenya,5352499,"The countdown is on — July 15–16 is where youth flip the script with future skills, esports, and AI power.
This is the m"
34646,2,2,90.0,90.0,0,StandardKenya,2732827,Kenya's prices for many generic medicines are generally higher than those in India and several other emerging economies.
34648,2,2,70.5,70.5,0,StandardKenya,2732827,"Study: Up to 2,700 deaths in England and Wales may be linked to May-June heatwaves, with 42pc attributed to human-caused"
34713,2,2,1.7,1.7,1,KTNNewsKE,879240,"More than 900,000 citizens flee homes in China, with approaching Typhoon Bavi toppling trees and cutting power across Ta"
34721,2,2,0.0,0.0,1,StandardKenya,2732827,"Thirteen years.

That is how long Margaret Nyambura spent building a life in South Africa. She arrived in 2013 chasing o"
34743,2,2,71.3,71.3,0,KTNNewsKE,879240,"Irene Kendi, a former Students Organisation of the University of Nairobi (SONU) deputy president, has declared interest "
34762,2,2,51.0,51.0,1,StandardKenya,2732827,Media lobby groups ask government to compensate journalists injured while covering demonstrations. https://t.co/RiqT1Qmv
34769,2,2,4.0,4.0,1,ntvkenya,5352499,"A man helps his elderly mother, who is physically challenged, to go cast her vote at Huruma Primary School in Ol Kalou h"
34801,3,2,24468.2,20046.8,0,inooroke,83964,Minista wa Migunda Alice Wahome kunyururia ikinya ria Gabana wa Muranga Irungu Kangata ria kuingira mwahu -ini wa Linda 
34863,3,2,179.6,179.4,0,baroswahjr,28483,"CORRECT

Sifuna is at 12%.  It means 88% of Kenyans have rejected him.

Kalonzo is at 13%, and this means 87% of Kenyans"
34876,2,2,15.6,15.6,1,GameYetu,76513,#FIFAWorldCup: This iconic photo captures Lionel Messi bathing a six-month-old Lamine Yamal during a UNICEF charity cale
34889,2,2,3619.1,3619.1,0,OrwaReggie,216,@kipmurkomen You are the most incompetent CS. We have gangs stealing from Kenyans at will even in restaurants. Under you
34895,2,2,0.9,0.9,1,ntvkenya,5352499,"Former EALA MP Abubakar Zein dies in Nairobi, Wiper Party leader Kalonzo Musyoka confirms; to be buried later today. htt"
34923,3,2,1875.0,252.7,0,NationAfrica,4265144,"Apartment prices in Kenya continue to drop 
https://t.co/6dCFqjVFGI"
34939,2,2,0.1,0.1,1,StandardKenya,2732827,"Details have emerged of widespread corruption crippling education systems across Africa, with a new study exposing ghost"
34988,3,2,1798.0,63.0,0,NationAfrica,4265144,"Ol Kalou by-election has blown the opposition’s 'unity' wide open 
https://t.co/90Iam7hYKu"
35022,2,2,219.7,219.7,0,StandardKenya,2732827,The Copyright Tribunal has dismissed the Kenya Revenue Authority's attempt to block a copyright infringement case over i
35118,2,2,0.5,0.5,1,VictorMuta54071,915,"Leaders who remain engaged with national government are better positioned to lobby for roads, water, electricity etc. Wa"
35124,3,3,108.0,94.7,0,Goddie_Ke,769502,IEBC Threatens to Cancel Ol Kalou By-Election https://t.co/4ax8UYOcTs
35160,2,2,0.0,0.0,1,ntvkenya,5352499,"Skill Up Africa 4th Edition is where culture meets hustle — July 15–16 at KICC.
Deals start at just Ksh.100/=, so you ca"
35187,2,2,57.0,57.0,1,ntvkenya,5352499,"She left for Thailand but ended up in Myanmar, working 17-hours a day
https://t.co/upNoHmpt24
#Nationverticals https://t"
35213,2,2,85.0,85.0,0,KTNNewsKE,879240,Human rights group Defenders Coalition has condemned the arrest of election observer and activist Allans Ademba during t
35226,2,2,302.3,302.3,0,UTD_Flex,1670,"@kipmurkomen Mkuu si utaconfirmie kwanza kesho ni holiday, we celebrate Saba Saba. Story ya Right G tutaendelea Wednesda"
35350,2,2,57.7,57.7,1,_James041,93687,"@StandardKenya A regime of thugs, for thugs and by thuggery"
35392,3,3,26.1,21.9,2,edigaga_edga,2627,@stephenKE02 @GrieyKing @plainmaxmos Anakaa ndume
35414,2,2,18.0,18.0,1,Lightcasttvke,8323,"""Now some Kenyans are wishing us MPs dead so that development can pour out like rain.""~Millie Mabona reacts to the Ol Ka"
35480,2,2,38.2,38.2,1,Antoh_Finnest,8063,@georgediano Egypt has been robbed!
35482,4,4,147.0,134.1,0,felix_asoha,4395,"Wiper leader Kalonzo Musyoka calls for the immediate release of people arrested during today's Saba Saba commemorations,"
35599,3,2,1360.0,1360.0,0,StandardKenya,2732827,Thousands of students who qualified for university admission are missing out on their preferred degree courses due to po
35640,2,2,751.5,751.5,0,NationAfrica,4265144,"Interest from invested road maintenance funds is taxable, court says https://t.co/9LO01anElG"
35673,3,2,685.9,685.9,0,abbiezuena,10857,"For us as Linda Mwananchi. The Olkalau Rally is about engaging the wananchi about what voter bribery, manipulation and a"
35681,2,2,65.5,65.5,0,DenisKyaloKe,9620,Beneficiaries should remember that NYOTA grants are completely free. Never pay anyone to access your allocation. Ruto Fu
35684,2,2,40.6,40.6,1,KTNNewsKE,879240,"Kenyan employers are increasingly failing to remit pension deductions made from employee pay, as unremitted pension cont"
35699,2,2,0.1,0.1,1,KTNNewsKE,879240,"The United States will oversee the withdrawal of Israeli forces from ""pilot zones"" in the south, with the first to get u"
35847,2,2,17.0,17.0,1,StandardKenya,2732827,Justice Nabil Mokaya suspends IEBC's decision imposing a Sh1.5 million penalty on Kipipiri MP Wanjiku Muhia over incitef
35851,3,3,8.4,8.2,2,gildergen,22,The damaged vehicle of East African Legislative Assembly (EALA) MP Kanini Kega after it was allegedly attacked by armed 
35862,3,2,15061.1,10906.3,0,walhalla41536,6756,@IDqQjKXv4XEjrVD SABA太郎さん、おはようございます☺️
35894,2,2,60.0,60.0,1,ntvkenya,5352499,Audit uncovers ghost workers scandal costing taxpayers Sh6.2 billion #nationverticals https://t.co/htgXERlL2o https://t.
35940,3,2,89.7,89.7,0,PeopleDailyKe,241444,"Linda Mwananchi raises alarm over IEBC election system procurement

Read the whole story here: https://t.co/uw4GFJR2On h"
35950,2,2,480.0,480.0,0,KTNNewsKE,879240,"Two Italian nationals, Daniele Lo Coco and Massimo Nativi, were put on their defense on Thursday before Kilifi Law Court"
35960,2,2,2.0,2.0,1,NationAfrica,4265144,LAWYERS STAGE Purple Ribbon March to Supreme Court to demand justice over deaths of colleagues Edward Kariuki and Esther
36022,2,2,3029.8,3029.8,0,StandardKenya,2732827,"Your harvest goals are within reach. 

Discover your loan limit instantly and get an Eazzy Loan to buy the farm inputs t"
36038,2,2,7.0,7.0,1,_DCPTV,19082,Nyandarua Governor Kiarie Badilisha has urged Ol Kalou residents to vote their preferred candidate and remember green co
36056,2,2,17.5,17.5,1,NationAfrica,4265144,Family cries foul after being denied visa to attend son's graduation in the UK https://t.co/NtATcBIWB5
36115,2,2,1.5,1.5,1,ntvkenya,5352499,Ol Kalou by-election: Voters arrive at AC Primary School to cast their ballots https://t.co/eW6t4aZXnV
36118,2,2,39.1,39.1,1,StandardKenya,2732827,The elderly are assisted to the voting section at Huruma primary polling station in Ol Kalou during the ongoing by-elect
36169,2,2,226.5,226.5,0,_fels1,349493,"United Opposition Drama today: 

Gachagua: Linda Mwananchi should never step any foot in Ol Kalau.
Hamisi: Kang'ata you "
36171,2,2,15.6,15.6,1,Obuchunju,15980,Rigathi Gachagua has claimed that the state has sensed defeat in the Ol Kalou by-election and is using  IEBC to postpone
36238,3,2,210.4,15.0,1,StandardKenya,2732827,The Judicial Service Commission (JSC) bid to ensure individual judges’ accountability by publishing their output will no
36298,2,2,4290.0,4290.0,0,ray_omollo,85904,"As Kenya positions itself as a premier destination for continental and global conferences, exhibitions and high-level di"
36538,2,2,0.4,0.4,1,StandardKenya,2732827,"#FIFAWorldCup: GHANA ELIMINATED

Colombia became the last side to qualify for the last 16 after Jhon Arias' early goal s"
36546,2,2,0.0,0.0,1,KTNNewsKE,879240,"EDITORIAL: Heads should roll over payroll heist in Public Service

https://t.co/ctV0xMrwea"
36553,2,2,0.0,0.0,1,KTNNewsKE,879240,"HOUGHTON IRUNGU: When will abductions and police brutality come to an end?

https://t.co/bxlMaJcyjt"
36567,2,2,14.3,14.3,1,Kenyans,2736581,I don't expect Kalonzo or Muturi to start valuing shares because they don't have that capacity - CS Mbadi https://t.co/h
36591,2,2,547.5,547.5,0,Plugtv_kenya,789,Democracy for the Citizens Party (DCP) leader Rigathi Gachagua has said the opposition will not announce its preferred p
36605,2,2,23.5,23.5,1,Kenyans,2736581,"I want to tell Mr Rigathi Gachagua, my business now, until Kenya crosses to 2027 safely, is to monitor your activities i"
36614,3,2,18480.1,18480.1,0,ntvkenya,5352499,"Ndindi Nyoro agura chama tawala cha UDA 

Viongozi wa upinzani wamesema wataungana kuhakikisha kuwa wamemng'atua uongozi"
36645,2,2,14.4,14.4,1,KTNNewsKE,879240,Morocco roar into quarter-finals with a commanding 3-0 victory over Canada; the Atlas Lions stamp their authority to boo
36665,4,2,400.3,0.0,1,StandardKenya,2732827,The winds of change have swept through the once-dedicated democratic ideals- the Orange Democratic Movement (ODM) party-
36669,2,2,80.0,80.0,0,StandardKenya,2732827,"OPINION: Citizen capture: The quiet crisis destroying Kenya from within
https://t.co/1NdIfmym1s"
36677,2,2,16873.8,16873.8,0,abbiezuena,10857,"This is the debate we want! 
Sifuna is the only man who can deal with this Nebukadnezer fella! 
#SisiNdioSifuna https://"
36686,4,4,0.8,0.2,3,naledifusion,15548,"Ol Kalou deserves a representative with the courage to speak boldly, defend local interests and champion meaningful deve"
36688,2,2,870.1,870.1,0,ntvkenya,5352499,Why Samburu is winning over Kenyan travellers https://t.co/XNi0AGEn2n
36693,5,2,1084.5,214.4,0,NationAfrica,4265144,"Peak tourism, rising costs: Operators protest raft of new levies as State targets Sh1trn in earnings 
https://t.co/pVkVV"
36799,3,2,1040.0,185.0,0,NationAfrica,4265144,"Placenta as property: Why every mother deserves the right to choose #NationGender 
https://t.co/FlIfdTmlx8"
36821,3,2,1469.9,0.0,1,StandardKenya,2732827,"OPINION: Beyond 'Kasongo': How nicknames shape Kenya's political narrative
https://t.co/csdMPx4Duj"
36842,2,2,153.5,153.5,0,K24Tv,3217136,"Jeremiah Kioni: The difference between me and Gachagua is that he believes in “cousins,” while I focus on Kenyans. He su"
36847,2,2,5.0,5.0,1,ntvkenya,5352499,Family demands justice after man fell from speeding vehicle during Linda Mwananchi rally in Kisii https://t.co/8iva8WOZc
36879,3,3,409.4,237.8,0,K24Tv,3217136,""" Sisi wote tuliondokea hio wheelbarrow.” -Hon. Ndindi Nyoro https://t.co/nFxkEisrc2"
36886,2,2,118.8,118.8,0,StandardKenya,2732827,"LSK demands swift, thorough, and impartial investigations into the murder of advocate Edward Muthee Kariuki, found dead "
36985,2,2,45.1,45.1,1,KTNNewsKE,879240,Kenya and Tanzania both deployed a massive police presence on Tuesday to prevent protests as the East African nations in
36988,3,2,243.6,243.6,0,NationAfrica,4265144,"Ruto aides, businessman lose bid to exit Sh292m spy software case https://t.co/dBfFF3IXkX"
36994,2,2,84.4,84.4,0,Nairobi_Leo,7540,Annual revenue from e-citizen has increased from Ksh20 billion in 2022 to Ksh539 billion this year - DP Kindiki. https:/
37076,2,2,38.9,38.9,1,ntvkenya,5352499,"How the 'People's IEBC' tracked the Ol-Kalou by-election. 

Software developer Daniel Miringa says they verified and tal"
37108,2,2,26.4,26.4,1,NationAfrica,4265144,"ODM, UDA begin work on joint manifesto as they commence pre-election talks, party leader Oburu Oginga confirms; says bot"
37161,2,2,135.0,135.0,0,NationAfrica,4265144,"Thomas Nkono, Tony Sylva and Vozinha: The making of Africa’s goalkeeping greats 
https://t.co/uYS0JLwZBY"
37221,2,2,1.5,1.5,1,NationAfrica,4265144,"UDA candidate Samuel Muchina concedes defeat, vows to support MP elect Sammy Waweru https://t.co/gB5FpsrTHL"
37292,3,3,6422.8,6311.7,0,JosephMasta2,1687,@DrOparanya Tutam
37312,2,2,240.0,240.0,0,ntvkenya,5352499,Rise of a super mobiliser: How Methu's ground game overwhelmed UDA in Ol Kalou https://t.co/D8dNvQBN0r https://t.co/UdHb
37368,2,2,150.0,150.0,0,StandardKenya,2732827,"Nigeria’s Asharami Synergy is set to start construction of the 30,000 metric tonne cooking gas storage facility at Kenya"
37412,2,2,72.2,72.2,0,citizentvkenya,6853796,"I congratulate the winners of the by-election yesterday. Tumekua na by-elections 10. 9 out of 10, ni broad-based, 1 out "
37444,2,2,389.7,389.7,0,ntvkenya,5352499,How Gachagua beat Ruto in Ol Kalou https://t.co/idXARVwNT4 https://t.co/m78BSRce2x
37454,2,2,3.8,3.8,1,wil_sonn1,4397,@Sheryllisa52263 @LindaMwananchi_ Linda mwananchi ni national movement
37459,2,2,541.6,541.6,0,citizentvkenya,6853796,Nigeria's Dangote taps Lamu for East Africa mega-refinery https://t.co/2DqhnB7hee
37521,2,2,2037.1,2037.1,0,BrianMPeter,207283,Remember tribal Bigot Rigathi Gachagua is not an option. https://t.co/v2OJWu6tHq
37577,2,2,54.1,54.1,1,Naomikibandi,143175,"Olkalao Gen Z wanachukua gas lakini wameamua DCP ndio form.
Watch https://t.co/cDfmlbcv4I"
37699,2,2,37.2,37.2,1,Kenyans,2736581,Kenya Power Clarifies that Transformers in Mbeere North Were Removed Strictly For Maintenance https://t.co/NuvrXjeiVi
37723,4,2,120.1,0.0,1,ntvkenya,5352499,"The future won’t wait. Neither should you.

AI is reshaping business.
Platforms are redefining markets.
Culture is becom"
37730,3,3,7963.4,7946.2,0,tonykagoh,33,@_KithureKindiki Wantam ni fire!
37747,2,2,69.0,69.0,0,Obuchunju,15980,"Linda Mwananchi spokesperson Caroli Omondi, Governor Irungu Kang'ata, Senator Godfrey Osotsi, MP Anthony Kibagendi, amon"
37835,4,2,1938.0,368.1,0,NationAfrica,4265144,"Algeria reopens airspace to Malian flights 
https://t.co/TYqfYe4oV6"
37841,2,2,224.2,224.2,0,StandardKenya,2732827,"Nigerian security forces suffered ""casualties"" during the rescue of over 40 kidnapped schoolchildren and teachers, the a"
37851,2,2,0.0,0.0,1,StandardKenya,2732827,"Two Speakers barred from campaigning, a sitting MP suing the entire Cabinet, the Head of Public Service facing court act"
37862,2,2,435.6,435.6,0,ntvkenya,5352499,Kwamchetsi Makokha: Why ugali will be on the ballot https://t.co/QQSw7wHVcD
37864,3,3,1185.1,1181.3,0,StandardKenya,2732827,"DAP-K leader Eugene Wamalwa urges IEBC to crack down on politicians using goons to incite violence.

Video by Martin Ndi"
37872,2,2,80.0,80.0,0,ntvkenya,5352499,"Vehicle belonging to EALA MP Kanini Kega, who reports that he has been attacked at Kasuku in Nyandarua County. https://t"
37891,2,2,89.9,89.9,0,KTNNewsKE,879240,Two Senators have intensified pressure on the government to explain how it intends to implement the Sh2 billion compensa
37937,2,2,225.0,225.0,0,NationAfrica,4265144,"‘Actions speak way louder than words’, Emmanuel Wanyonyi says after breaking record https://t.co/f55FtojjPf"
37944,2,2,15.4,15.4,1,wamunyinyi26,988,Harambee Stars' preparation for the 2027 AFCON has officially begun as Kenya gears up to co-host and competitively compe
37954,5,5,118.6,97.5,1,omwambaKE,1319220,"Ol Kalou Constituency By-Election Update by IEBC

Campaigns officially end today, Monday, 13 July 2026, at 6 PM

After 6"
38002,2,2,5587.8,5587.8,0,Chebosi254,89,@Adele_lide Omwami Sifuna
38023,2,2,8.0,8.0,1,NationAfrica,4265144,Nyandarua County Commissioner Abdrisack Jaldesa assures residents of adequate security ahead of July 16 Ol Kalou by-elec
38030,2,2,83.5,83.5,0,Reacted___,14184,"Elections come and go, but development lasts for generations. The people of Ol Kalou must secure lasting progress that b"
38112,2,2,110.0,110.0,0,KTNNewsKE,879240,Next week Thursday is poised to be a definitive day for the future of Kenya’s political landscape. The Ol-Kalou by-elect
38120,3,3,10.9,6.4,2,Nairobi_Leo,7540,"Fred Matiangi receives Dr. Jendayi Frazer, former U.S. Assistant Secretary of State for African Affairs and former Unite"
38139,2,2,64.4,64.4,0,Goldfield6,10229,"It will be the beginning of a New Era.

25 July this month, Hon Edwin Sifuna will declare https://t.co/EY11ltt5ja"
38208,2,2,38.9,38.9,1,felix_asoha,4395,Nairobi Senator Edwin Sifuna wants the government to stop employers from using Credit Reference Bureau (CRB) records to 
38629,2,2,144037.4,144037.4,0,hinata_cos_00,28921,"sabaちゃん🐟🐟🐟
#sabart #cosplay https://t.co/sFlKnbdq79"
38790,2,2,823.0,823.0,0,rtgdigital,298,"President Ruto: Kenya's AFCON 2027 Preparations on Track as Harambee Stars Get Full Government Support

President Willia"
